"days","degdays","subj","taxon","counts","fracBySubjDay"
3,87,"A1","Metakinetoplastina",15,0.00193298969072165
3,87,"A1","Mucorales",158,0.020360824742268
3,87,"A1","Peronosporomycetes",0,0
3,87,"A1","Pleosporales",106,0.013659793814433
3,87,"A1","Ranunculales",0,0
3,87,"A1","Rare",206,0.0265463917525774
3,87,"A1","Rhabditida",41,0.00528350515463918
3,87,"A1","Saccharomycetales",291,0.0375
3,87,"A1","Spirotrichea",0,0
3,87,"A1","Sporidiobolales",10,0.00128865979381443
3,87,"A1","Taphrinales",149,0.0192010309278351
3,87,"A1","Tremellales",32,0.00412371134020619
3,87,"A1","Trichosporonales",83,0.0106958762886598
3,87,"A1","Ustilaginales",0,0
3,87,"A2","Acari",0,0
3,87,"A2","Ascaridida",0,0
3,87,"A2","Capnodiales",2,8.0654917933621e-05
3,87,"A2","Chromulinales",0,0
3,87,"A2","Coccidia",0,0
3,87,"A2","Coleoptera",19,0.0007662217203694
3,87,"A2","Collembola",0,0
3,87,"A2","Conthreep",1,4.03274589668105e-05
3,87,"A2","Diptera",24696,0.995926926644352
3,87,"A2","Eurotiales",13,0.000524256966568537
3,87,"A2","Eustigmatales",0,0
3,87,"A2","Fabales",0,0
3,87,"A2","Filobasidiales",2,8.0654917933621e-05
3,87,"A2","Gregarinasina",0,0
3,87,"A2","Liliopsida",1,4.03274589668105e-05
3,87,"A2","Litostomatea",2,8.0654917933621e-05
3,87,"A2","Malasseziales",0,0
3,87,"A2","Metakinetoplastina",0,0
3,87,"A2","Mucorales",2,8.0654917933621e-05
3,87,"A2","Peronosporomycetes",0,0
3,87,"A2","Pleosporales",5,0.000201637294834052
3,87,"A2","Ranunculales",1,4.03274589668105e-05
3,87,"A2","Rare",12,0.000483929507601726
3,87,"A2","Rhabditida",5,0.000201637294834052
3,87,"A2","Saccharomycetales",17,0.000685566802435778
3,87,"A2","Spirotrichea",0,0
3,87,"A2","Sporidiobolales",4,0.000161309835867242
3,87,"A2","Taphrinales",3,0.000120982376900432
3,87,"A2","Tremellales",0,0
3,87,"A2","Trichosporonales",12,0.000483929507601726
3,87,"A2","Ustilaginales",0,0
3,87,"A3","Acari",0,0
3,87,"A3","Ascaridida",0,0
3,87,"A3","Capnodiales",4,0.000727537286285922
3,87,"A3","Chromulinales",0,0
3,87,"A3","Coccidia",0,0
3,87,"A3","Coleoptera",719,0.130774827209895
3,87,"A3","Collembola",0,0
3,87,"A3","Conthreep",44,0.00800291014914514
3,87,"A3","Diptera",29,0.00527464532557294
3,87,"A3","Eurotiales",95,0.0172790105492907
3,87,"A3","Eustigmatales",0,0
3,87,"A3","Fabales",7,0.00127319025100036
3,87,"A3","Filobasidiales",1,0.000181884321571481
3,87,"A3","Gregarinasina",0,0
3,87,"A3","Liliopsida",20,0.00363768643142961
3,87,"A3","Litostomatea",0,0
3,87,"A3","Malasseziales",1,0.000181884321571481
3,87,"A3","Metakinetoplastina",7,0.00127319025100036
3,87,"A3","Mucorales",23,0.00418333939614405
3,87,"A3","Peronosporomycetes",0,0
3,87,"A3","Pleosporales",29,0.00527464532557294
3,87,"A3","Ranunculales",0,0
3,87,"A3","Rare",34,0.00618406693343033
3,87,"A3","Rhabditida",2,0.000363768643142961
3,87,"A3","Saccharomycetales",4427,0.805201891596944
3,87,"A3","Spirotrichea",53,0.00963986904328847
3,87,"A3","Sporidiobolales",0,0
3,87,"A3","Taphrinales",1,0.000181884321571481
3,87,"A3","Tremellales",2,0.000363768643142961
3,87,"A3","Trichosporonales",0,0
3,87,"A3","Ustilaginales",0,0
3,87,"A4","Acari",46,0.0112800392349191
3,87,"A4","Ascaridida",0,0
3,87,"A4","Capnodiales",1,0.000245218244237371
3,87,"A4","Chromulinales",0,0
3,87,"A4","Coccidia",59,0.0144678764100049
3,87,"A4","Coleoptera",127,0.0311427170181462
3,87,"A4","Collembola",0,0
3,87,"A4","Conthreep",41,0.0100539480137322
3,87,"A4","Diptera",673,0.165031878371751
3,87,"A4","Eurotiales",24,0.00588523786169691
3,87,"A4","Eustigmatales",0,0
3,87,"A4","Fabales",1,0.000245218244237371
3,87,"A4","Filobasidiales",16,0.00392349190779794
3,87,"A4","Gregarinasina",0,0
3,87,"A4","Liliopsida",26,0.00637567435017165
3,87,"A4","Litostomatea",23,0.00564001961745954
3,87,"A4","Malasseziales",0,0
3,87,"A4","Metakinetoplastina",16,0.00392349190779794
3,87,"A4","Mucorales",5,0.00122609122118686
3,87,"A4","Peronosporomycetes",0,0
3,87,"A4","Pleosporales",12,0.00294261893084846
3,87,"A4","Ranunculales",0,0
3,87,"A4","Rare",22,0.00539480137322217
3,87,"A4","Rhabditida",10,0.00245218244237371
3,87,"A4","Saccharomycetales",2855,0.700098087297695
3,87,"A4","Spirotrichea",0,0
3,87,"A4","Sporidiobolales",25,0.00613045610593428
3,87,"A4","Taphrinales",2,0.000490436488474743
3,87,"A4","Tremellales",4,0.000980872976949485
3,87,"A4","Trichosporonales",90,0.0220696419813634
3,87,"A4","Ustilaginales",0,0
3,87,"A5","Acari",0,0
3,87,"A5","Ascaridida",0,0
3,87,"A5","Capnodiales",87,0.00781039590627525
3,87,"A5","Chromulinales",0,0
3,87,"A5","Coccidia",0,0
3,87,"A5","Coleoptera",848,0.0761289164197863
3,87,"A5","Collembola",0,0
3,87,"A5","Conthreep",0,0
3,87,"A5","Diptera",7863,0.705898195529222
3,87,"A5","Eurotiales",270,0.0242391597091301
3,87,"A5","Eustigmatales",0,0
3,87,"A5","Fabales",0,0
3,87,"A5","Filobasidiales",8,0.000718197324714965
3,87,"A5","Gregarinasina",0,0
3,87,"A5","Liliopsida",28,0.00251369063650238
3,87,"A5","Litostomatea",0,0
3,87,"A5","Malasseziales",8,0.000718197324714965
3,87,"A5","Metakinetoplastina",1,8.97746655893707e-05
3,87,"A5","Mucorales",34,0.0030523386300386
3,87,"A5","Peronosporomycetes",0,0
3,87,"A5","Pleosporales",612,0.0549420953406949
3,87,"A5","Ranunculales",14,0.00125684531825119
3,87,"A5","Rare",55,0.00493760660741539
3,87,"A5","Rhabditida",3,0.000269323996768112
3,87,"A5","Saccharomycetales",1223,0.1097944160158
3,87,"A5","Spirotrichea",0,0
3,87,"A5","Sporidiobolales",10,0.000897746655893707
3,87,"A5","Taphrinales",16,0.00143639464942993
3,87,"A5","Tremellales",12,0.00107729598707245
3,87,"A5","Trichosporonales",46,0.00412963461711105
3,87,"A5","Ustilaginales",1,8.97746655893707e-05
3,87,"A6","Acari",0,0
3,87,"A6","Ascaridida",0,0
3,87,"A6","Capnodiales",2,0.000105713832655003
3,87,"A6","Chromulinales",0,0
3,87,"A6","Coccidia",0,0
3,87,"A6","Coleoptera",16,0.000845710661240023
3,87,"A6","Collembola",2,0.000105713832655003
3,87,"A6","Conthreep",1,5.28569163275015e-05
3,87,"A6","Diptera",18749,0.991014324224325
3,87,"A6","Eurotiales",9,0.000475712246947513
3,87,"A6","Eustigmatales",0,0
3,87,"A6","Fabales",0,0
3,87,"A6","Filobasidiales",4,0.000211427665310006
3,87,"A6","Gregarinasina",0,0
3,87,"A6","Liliopsida",6,0.000317141497965009
3,87,"A6","Litostomatea",1,5.28569163275015e-05
3,87,"A6","Malasseziales",1,5.28569163275015e-05
3,87,"A6","Metakinetoplastina",0,0
3,87,"A6","Mucorales",4,0.000211427665310006
3,87,"A6","Peronosporomycetes",0,0
3,87,"A6","Pleosporales",5,0.000264284581637507
3,87,"A6","Ranunculales",0,0
3,87,"A6","Rare",8,0.000422855330620011
3,87,"A6","Rhabditida",6,0.000317141497965009
3,87,"A6","Saccharomycetales",78,0.00412283947354511
3,87,"A6","Spirotrichea",0,0
3,87,"A6","Sporidiobolales",3,0.000158570748982504
3,87,"A6","Taphrinales",0,0
3,87,"A6","Tremellales",4,0.000211427665310006
3,87,"A6","Trichosporonales",20,0.00105713832655003
3,87,"A6","Ustilaginales",0,0
5,149,"A1","Acari",0,0
5,149,"A1","Ascaridida",0,0
5,149,"A1","Capnodiales",29,0.000699756291774244
5,149,"A1","Chromulinales",0,0
5,149,"A1","Coccidia",0,0
5,149,"A1","Coleoptera",2362,0.0569939434886471
5,149,"A1","Collembola",0,0
5,149,"A1","Conthreep",1,2.41295273025601e-05
5,149,"A1","Diptera",37970,0.916198151678209
5,149,"A1","Eurotiales",69,0.00166493738387665
5,149,"A1","Eustigmatales",0,0
5,149,"A1","Fabales",0,0
5,149,"A1","Filobasidiales",20,0.000482590546051203
5,149,"A1","Gregarinasina",0,0
5,149,"A1","Liliopsida",2,4.82590546051203e-05
5,149,"A1","Litostomatea",0,0
5,149,"A1","Malasseziales",22,0.000530849600656323
5,149,"A1","Metakinetoplastina",0,0
5,149,"A1","Mucorales",0,0
5,149,"A1","Peronosporomycetes",0,0
5,149,"A1","Pleosporales",783,0.0188934198779046
5,149,"A1","Ranunculales",0,0
5,149,"A1","Rare",81,0.00195449171150737
5,149,"A1","Rhabditida",4,9.65181092102406e-05
5,149,"A1","Saccharomycetales",70,0.00168906691117921
5,149,"A1","Spirotrichea",0,0
5,149,"A1","Sporidiobolales",0,0
5,149,"A1","Taphrinales",0,0
5,149,"A1","Tremellales",26,0.000627367709866564
5,149,"A1","Trichosporonales",4,9.65181092102406e-05
5,149,"A1","Ustilaginales",0,0
5,149,"A2","Acari",0,0
5,149,"A2","Ascaridida",0,0
5,149,"A2","Capnodiales",4,0.000528401585204756
5,149,"A2","Chromulinales",0,0
5,149,"A2","Coccidia",0,0
5,149,"A2","Coleoptera",29,0.00383091149273448
5,149,"A2","Collembola",0,0
5,149,"A2","Conthreep",0,0
5,149,"A2","Diptera",6994,0.923910171730515
5,149,"A2","Eurotiales",26,0.00343461030383091
5,149,"A2","Eustigmatales",0,0
5,149,"A2","Fabales",0,0
5,149,"A2","Filobasidiales",6,0.000792602377807133
5,149,"A2","Gregarinasina",0,0
5,149,"A2","Liliopsida",3,0.000396301188903567
5,149,"A2","Litostomatea",0,0
5,149,"A2","Malasseziales",0,0
5,149,"A2","Metakinetoplastina",0,0
5,149,"A2","Mucorales",0,0
5,149,"A2","Peronosporomycetes",0,0
5,149,"A2","Pleosporales",102,0.0134742404227213
5,149,"A2","Ranunculales",0,0
5,149,"A2","Rare",26,0.00343461030383091
5,149,"A2","Rhabditida",1,0.000132100396301189
5,149,"A2","Saccharomycetales",367,0.0484808454425363
5,149,"A2","Spirotrichea",0,0
5,149,"A2","Sporidiobolales",4,0.000528401585204756
5,149,"A2","Taphrinales",0,0
5,149,"A2","Tremellales",2,0.000264200792602378
5,149,"A2","Trichosporonales",3,0.000396301188903567
5,149,"A2","Ustilaginales",3,0.000396301188903567
5,149,"A3","Acari",0,0
5,149,"A3","Ascaridida",0,0
5,149,"A3","Capnodiales",2,0.000101688021151108
5,149,"A3","Chromulinales",0,0
5,149,"A3","Coccidia",0,0
5,149,"A3","Coleoptera",45,0.00228798047589994
5,149,"A3","Collembola",1,5.08440105755542e-05
5,149,"A3","Conthreep",3,0.000152532031726663
5,149,"A3","Diptera",19548,0.993898718730933
5,149,"A3","Eurotiales",8,0.000406752084604434
5,149,"A3","Eustigmatales",0,0
5,149,"A3","Fabales",0,0
5,149,"A3","Filobasidiales",0,0
5,149,"A3","Gregarinasina",0,0
5,149,"A3","Liliopsida",0,0
5,149,"A3","Litostomatea",0,0
5,149,"A3","Malasseziales",0,0
5,149,"A3","Metakinetoplastina",0,0
5,149,"A3","Mucorales",3,0.000152532031726663
5,149,"A3","Peronosporomycetes",0,0
5,149,"A3","Pleosporales",9,0.000457596095179988
5,149,"A3","Ranunculales",0,0
5,149,"A3","Rare",7,0.000355908074028879
5,149,"A3","Rhabditida",2,0.000101688021151108
5,149,"A3","Saccharomycetales",37,0.00188122839129551
5,149,"A3","Spirotrichea",0,0
5,149,"A3","Sporidiobolales",0,0
5,149,"A3","Taphrinales",2,0.000101688021151108
5,149,"A3","Tremellales",0,0
5,149,"A3","Trichosporonales",1,5.08440105755542e-05
5,149,"A3","Ustilaginales",0,0
5,149,"A4","Acari",0,0
5,149,"A4","Ascaridida",0,0
5,149,"A4","Capnodiales",6,0.00731707317073171
5,149,"A4","Chromulinales",0,0
5,149,"A4","Coccidia",0,0
5,149,"A4","Coleoptera",50,0.0609756097560976
5,149,"A4","Collembola",1,0.00121951219512195
5,149,"A4","Conthreep",6,0.00731707317073171
5,149,"A4","Diptera",21,0.025609756097561
5,149,"A4","Eurotiales",29,0.0353658536585366
5,149,"A4","Eustigmatales",0,0
5,149,"A4","Fabales",0,0
5,149,"A4","Filobasidiales",3,0.00365853658536585
5,149,"A4","Gregarinasina",0,0
5,149,"A4","Liliopsida",0,0
5,149,"A4","Litostomatea",0,0
5,149,"A4","Malasseziales",18,0.0219512195121951
5,149,"A4","Metakinetoplastina",0,0
5,149,"A4","Mucorales",10,0.0121951219512195
5,149,"A4","Peronosporomycetes",0,0
5,149,"A4","Pleosporales",96,0.117073170731707
5,149,"A4","Ranunculales",1,0.00121951219512195
5,149,"A4","Rare",29,0.0353658536585366
5,149,"A4","Rhabditida",3,0.00365853658536585
5,149,"A4","Saccharomycetales",518,0.631707317073171
5,149,"A4","Spirotrichea",0,0
5,149,"A4","Sporidiobolales",4,0.0048780487804878
5,149,"A4","Taphrinales",1,0.00121951219512195
5,149,"A4","Tremellales",0,0
5,149,"A4","Trichosporonales",20,0.024390243902439
5,149,"A4","Ustilaginales",4,0.0048780487804878
5,149,"A5","Acari",0,0
5,149,"A5","Ascaridida",0,0
5,149,"A5","Capnodiales",0,0
5,149,"A5","Chromulinales",0,0
5,149,"A5","Coccidia",0,0
5,149,"A5","Coleoptera",25,0.0182083029861617
5,149,"A5","Collembola",0,0
5,149,"A5","Conthreep",0,0
5,149,"A5","Diptera",962,0.700655498907502
5,149,"A5","Eurotiales",2,0.00145666423889294
5,149,"A5","Eustigmatales",0,0
5,149,"A5","Fabales",0,0
5,149,"A5","Filobasidiales",0,0
5,149,"A5","Gregarinasina",0,0
5,149,"A5","Liliopsida",0,0
5,149,"A5","Litostomatea",1,0.000728332119446468
5,149,"A5","Malasseziales",0,0
5,149,"A5","Metakinetoplastina",0,0
5,149,"A5","Mucorales",1,0.000728332119446468
5,149,"A5","Peronosporomycetes",0,0
5,149,"A5","Pleosporales",1,0.000728332119446468
5,149,"A5","Ranunculales",0,0
5,149,"A5","Rare",5,0.00364166059723234
5,149,"A5","Rhabditida",4,0.00291332847778587
5,149,"A5","Saccharomycetales",370,0.269482884195193
5,149,"A5","Spirotrichea",1,0.000728332119446468
5,149,"A5","Sporidiobolales",0,0
5,149,"A5","Taphrinales",0,0
5,149,"A5","Tremellales",0,0
5,149,"A5","Trichosporonales",0,0
5,149,"A5","Ustilaginales",1,0.000728332119446468
5,149,"A6","Acari",0,0
5,149,"A6","Ascaridida",106,0.0558482613277134
5,149,"A6","Capnodiales",1,0.000526870389884088
5,149,"A6","Chromulinales",41,0.0216016859852476
5,149,"A6","Coccidia",0,0
5,149,"A6","Coleoptera",5,0.00263435194942044
5,149,"A6","Collembola",0,0
5,149,"A6","Conthreep",29,0.0152792413066386
5,149,"A6","Diptera",1521,0.801369863013699
5,149,"A6","Eurotiales",4,0.00210748155953635
5,149,"A6","Eustigmatales",0,0
5,149,"A6","Fabales",22,0.0115911485774499
5,149,"A6","Filobasidiales",0,0
5,149,"A6","Gregarinasina",0,0
5,149,"A6","Liliopsida",8,0.00421496311907271
5,149,"A6","Litostomatea",0,0
5,149,"A6","Malasseziales",14,0.00737618545837724
5,149,"A6","Metakinetoplastina",36,0.0189673340358272
5,149,"A6","Mucorales",2,0.00105374077976818
5,149,"A6","Peronosporomycetes",0,0
5,149,"A6","Pleosporales",45,0.023709167544784
5,149,"A6","Ranunculales",0,0
5,149,"A6","Rare",32,0.0168598524762908
5,149,"A6","Rhabditida",5,0.00263435194942044
5,149,"A6","Saccharomycetales",27,0.0142255005268704
5,149,"A6","Spirotrichea",0,0
5,149,"A6","Sporidiobolales",0,0
5,149,"A6","Taphrinales",0,0
5,149,"A6","Tremellales",0,0
5,149,"A6","Trichosporonales",0,0
5,149,"A6","Ustilaginales",0,0
7,209,"A1","Acari",0,0
7,209,"A1","Ascaridida",0,0
7,209,"A1","Capnodiales",7,0.000256720577988044
7,209,"A1","Chromulinales",30,0.00110023104852019
7,209,"A1","Coccidia",18,0.000660138629112114
7,209,"A1","Coleoptera",92,0.00337404188212858
7,209,"A1","Collembola",0,0
7,209,"A1","Conthreep",39,0.00143030036307625
7,209,"A1","Diptera",23077,0.846334396890014
7,209,"A1","Eurotiales",28,0.00102688231195218
7,209,"A1","Eustigmatales",0,0
7,209,"A1","Fabales",0,0
7,209,"A1","Filobasidiales",0,0
7,209,"A1","Gregarinasina",357,0.0130927494773903
7,209,"A1","Liliopsida",1,3.66743682840063e-05
7,209,"A1","Litostomatea",0,0
7,209,"A1","Malasseziales",2550,0.0935196391242161
7,209,"A1","Metakinetoplastina",0,0
7,209,"A1","Mucorales",0,0
7,209,"A1","Peronosporomycetes",0,0
7,209,"A1","Pleosporales",194,0.00711482744709722
7,209,"A1","Ranunculales",0,0
7,209,"A1","Rare",23,0.000843510470532145
7,209,"A1","Rhabditida",799,0.029302820258921
7,209,"A1","Saccharomycetales",49,0.00179704404591631
7,209,"A1","Spirotrichea",0,0
7,209,"A1","Sporidiobolales",1,3.66743682840063e-05
7,209,"A1","Taphrinales",0,0
7,209,"A1","Tremellales",2,7.33487365680126e-05
7,209,"A1","Trichosporonales",0,0
7,209,"A1","Ustilaginales",0,0
7,209,"A2","Acari",0,0
7,209,"A2","Ascaridida",0,0
7,209,"A2","Capnodiales",38,0.000894496492632174
7,209,"A2","Chromulinales",45,0.00105927216232757
7,209,"A2","Coccidia",0,0
7,209,"A2","Coleoptera",150,0.00353090720775858
7,209,"A2","Collembola",2,4.70787627701144e-05
7,209,"A2","Conthreep",2,4.70787627701144e-05
7,209,"A2","Diptera",36507,0.859352196224283
7,209,"A2","Eurotiales",31,0.000729720822936773
7,209,"A2","Eustigmatales",6,0.000141236288310343
7,209,"A2","Fabales",0,0
7,209,"A2","Filobasidiales",1,2.35393813850572e-05
7,209,"A2","Gregarinasina",3,7.06181441551716e-05
7,209,"A2","Liliopsida",33,0.000776799585706888
7,209,"A2","Litostomatea",0,0
7,209,"A2","Malasseziales",24,0.000564945153241373
7,209,"A2","Metakinetoplastina",6,0.000141236288310343
7,209,"A2","Mucorales",22,0.000517866390471258
7,209,"A2","Peronosporomycetes",10,0.000235393813850572
7,209,"A2","Pleosporales",910,0.0214208370604021
7,209,"A2","Ranunculales",0,0
7,209,"A2","Rare",218,0.00513158514194247
7,209,"A2","Rhabditida",1611,0.0379219434113272
7,209,"A2","Saccharomycetales",2794,0.0657690315898498
7,209,"A2","Spirotrichea",0,0
7,209,"A2","Sporidiobolales",7,0.0001647756696954
7,209,"A2","Taphrinales",5,0.000117696906925286
7,209,"A2","Tremellales",23,0.000541405771856316
7,209,"A2","Trichosporonales",23,0.000541405771856316
7,209,"A2","Ustilaginales",11,0.000258933195235629
7,209,"A3","Acari",0,0
7,209,"A3","Ascaridida",0,0
7,209,"A3","Capnodiales",0,0
7,209,"A3","Chromulinales",1,4.70588235294118e-05
7,209,"A3","Coccidia",1,4.70588235294118e-05
7,209,"A3","Coleoptera",6,0.000282352941176471
7,209,"A3","Collembola",0,0
7,209,"A3","Conthreep",1,4.70588235294118e-05
7,209,"A3","Diptera",21187,0.997035294117647
7,209,"A3","Eurotiales",0,0
7,209,"A3","Eustigmatales",0,0
7,209,"A3","Fabales",1,4.70588235294118e-05
7,209,"A3","Filobasidiales",1,4.70588235294118e-05
7,209,"A3","Gregarinasina",0,0
7,209,"A3","Liliopsida",1,4.70588235294118e-05
7,209,"A3","Litostomatea",0,0
7,209,"A3","Malasseziales",0,0
7,209,"A3","Metakinetoplastina",0,0
7,209,"A3","Mucorales",0,0
7,209,"A3","Peronosporomycetes",0,0
7,209,"A3","Pleosporales",4,0.000188235294117647
7,209,"A3","Ranunculales",0,0
7,209,"A3","Rare",0,0
7,209,"A3","Rhabditida",7,0.000329411764705882
7,209,"A3","Saccharomycetales",33,0.00155294117647059
7,209,"A3","Spirotrichea",0,0
7,209,"A3","Sporidiobolales",3,0.000141176470588235
7,209,"A3","Taphrinales",0,0
7,209,"A3","Tremellales",0,0
7,209,"A3","Trichosporonales",3,0.000141176470588235
7,209,"A3","Ustilaginales",1,4.70588235294118e-05
7,209,"A4","Acari",2,8.81018457336681e-05
7,209,"A4","Ascaridida",0,0
7,209,"A4","Capnodiales",1,4.40509228668341e-05
7,209,"A4","Chromulinales",0,0
7,209,"A4","Coccidia",0,0
7,209,"A4","Coleoptera",19,0.000836967534469847
7,209,"A4","Collembola",0,0
7,209,"A4","Conthreep",2,8.81018457336681e-05
7,209,"A4","Diptera",22401,0.98678472313995
7,209,"A4","Eurotiales",5,0.00022025461433417
7,209,"A4","Eustigmatales",0,0
7,209,"A4","Fabales",0,0
7,209,"A4","Filobasidiales",0,0
7,209,"A4","Gregarinasina",0,0
7,209,"A4","Liliopsida",4,0.000176203691467336
7,209,"A4","Litostomatea",0,0
7,209,"A4","Malasseziales",0,0
7,209,"A4","Metakinetoplastina",1,4.40509228668341e-05
7,209,"A4","Mucorales",5,0.00022025461433417
7,209,"A4","Peronosporomycetes",0,0
7,209,"A4","Pleosporales",33,0.00145368045460552
7,209,"A4","Ranunculales",0,0
7,209,"A4","Rare",9,0.000396458305801506
7,209,"A4","Rhabditida",80,0.00352407382934672
7,209,"A4","Saccharomycetales",134,0.00590282366415576
7,209,"A4","Spirotrichea",0,0
7,209,"A4","Sporidiobolales",1,4.40509228668341e-05
7,209,"A4","Taphrinales",1,4.40509228668341e-05
7,209,"A4","Tremellales",0,0
7,209,"A4","Trichosporonales",2,8.81018457336681e-05
7,209,"A4","Ustilaginales",1,4.40509228668341e-05
7,209,"A5","Acari",0,0
7,209,"A5","Ascaridida",0,0
7,209,"A5","Capnodiales",3,0.000120724346076459
7,209,"A5","Chromulinales",1,4.02414486921529e-05
7,209,"A5","Coccidia",0,0
7,209,"A5","Coleoptera",32,0.00128772635814889
7,209,"A5","Collembola",0,0
7,209,"A5","Conthreep",29,0.00116700201207243
7,209,"A5","Diptera",22303,0.897505030181087
7,209,"A5","Eurotiales",11,0.000442655935613682
7,209,"A5","Eustigmatales",0,0
7,209,"A5","Fabales",0,0
7,209,"A5","Filobasidiales",0,0
7,209,"A5","Gregarinasina",0,0
7,209,"A5","Liliopsida",28,0.00112676056338028
7,209,"A5","Litostomatea",1,4.02414486921529e-05
7,209,"A5","Malasseziales",1,4.02414486921529e-05
7,209,"A5","Metakinetoplastina",0,0
7,209,"A5","Mucorales",0,0
7,209,"A5","Peronosporomycetes",0,0
7,209,"A5","Pleosporales",52,0.00209255533199195
7,209,"A5","Ranunculales",25,0.00100603621730382
7,209,"A5","Rare",18,0.000724346076458752
7,209,"A5","Rhabditida",550,0.0221327967806841
7,209,"A5","Saccharomycetales",1785,0.071830985915493
7,209,"A5","Spirotrichea",0,0
7,209,"A5","Sporidiobolales",4,0.000160965794768612
7,209,"A5","Taphrinales",0,0
7,209,"A5","Tremellales",1,4.02414486921529e-05
7,209,"A5","Trichosporonales",5,0.000201207243460765
7,209,"A5","Ustilaginales",1,4.02414486921529e-05
7,209,"A6","Acari",0,0
7,209,"A6","Ascaridida",0,0
7,209,"A6","Capnodiales",15,0.00250083361120373
7,209,"A6","Chromulinales",233,0.0388462820940313
7,209,"A6","Coccidia",0,0
7,209,"A6","Coleoptera",21,0.00350116705568523
7,209,"A6","Collembola",0,0
7,209,"A6","Conthreep",152,0.0253417805935312
7,209,"A6","Diptera",616,0.1027009003001
7,209,"A6","Eurotiales",45,0.0075025008336112
7,209,"A6","Eustigmatales",148,0.0246748916305435
7,209,"A6","Fabales",9,0.00150050016672224
7,209,"A6","Filobasidiales",0,0
7,209,"A6","Gregarinasina",0,0
7,209,"A6","Liliopsida",209,0.0348449483161054
7,209,"A6","Litostomatea",0,0
7,209,"A6","Malasseziales",0,0
7,209,"A6","Metakinetoplastina",2,0.000333444481493831
7,209,"A6","Mucorales",0,0
7,209,"A6","Peronosporomycetes",0,0
7,209,"A6","Pleosporales",1181,0.196898966322107
7,209,"A6","Ranunculales",73,0.0121707235745248
7,209,"A6","Rare",212,0.0353451150383461
7,209,"A6","Rhabditida",2653,0.442314104701567
7,209,"A6","Saccharomycetales",356,0.059353117705902
7,209,"A6","Spirotrichea",0,0
7,209,"A6","Sporidiobolales",6,0.00100033344448149
7,209,"A6","Taphrinales",1,0.000166722240746916
7,209,"A6","Tremellales",35,0.00583527842614205
7,209,"A6","Trichosporonales",9,0.00150050016672224
7,209,"A6","Ustilaginales",22,0.00366788929643214
9,267,"A1","Acari",0,0
9,267,"A1","Ascaridida",0,0
9,267,"A1","Capnodiales",0,0
9,267,"A1","Chromulinales",0,0
9,267,"A1","Coccidia",0,0
9,267,"A1","Coleoptera",2,0.0002708192281652
9,267,"A1","Collembola",63,0.00853080568720379
9,267,"A1","Conthreep",32,0.0043331076506432
9,267,"A1","Diptera",793,0.107379823967502
9,267,"A1","Eurotiales",3,0.0004062288422478
9,267,"A1","Eustigmatales",0,0
9,267,"A1","Fabales",0,0
9,267,"A1","Filobasidiales",0,0
9,267,"A1","Gregarinasina",0,0
9,267,"A1","Liliopsida",3,0.0004062288422478
9,267,"A1","Litostomatea",0,0
9,267,"A1","Malasseziales",0,0
9,267,"A1","Metakinetoplastina",0,0
9,267,"A1","Mucorales",0,0
9,267,"A1","Peronosporomycetes",0,0
9,267,"A1","Pleosporales",7,0.000947867298578199
9,267,"A1","Ranunculales",0,0
9,267,"A1","Rare",109,0.0147596479350034
9,267,"A1","Rhabditida",6359,0.861069735951253
9,267,"A1","Saccharomycetales",12,0.0016249153689912
9,267,"A1","Spirotrichea",0,0
9,267,"A1","Sporidiobolales",0,0
9,267,"A1","Taphrinales",0,0
9,267,"A1","Tremellales",0,0
9,267,"A1","Trichosporonales",1,0.0001354096140826
9,267,"A1","Ustilaginales",1,0.0001354096140826
9,267,"A2","Acari",0,0
9,267,"A2","Ascaridida",0,0
9,267,"A2","Capnodiales",0,0
9,267,"A2","Chromulinales",0,0
9,267,"A2","Coccidia",0,0
9,267,"A2","Coleoptera",0,0
9,267,"A2","Collembola",0,0
9,267,"A2","Conthreep",1,0.000177053824362606
9,267,"A2","Diptera",822,0.145538243626062
9,267,"A2","Eurotiales",0,0
9,267,"A2","Eustigmatales",0,0
9,267,"A2","Fabales",0,0
9,267,"A2","Filobasidiales",0,0
9,267,"A2","Gregarinasina",32,0.0056657223796034
9,267,"A2","Liliopsida",0,0
9,267,"A2","Litostomatea",0,0
9,267,"A2","Malasseziales",0,0
9,267,"A2","Metakinetoplastina",0,0
9,267,"A2","Mucorales",2,0.000354107648725212
9,267,"A2","Peronosporomycetes",0,0
9,267,"A2","Pleosporales",5,0.000885269121813031
9,267,"A2","Ranunculales",0,0
9,267,"A2","Rare",4,0.000708215297450425
9,267,"A2","Rhabditida",4760,0.842776203966006
9,267,"A2","Saccharomycetales",22,0.00389518413597734
9,267,"A2","Spirotrichea",0,0
9,267,"A2","Sporidiobolales",0,0
9,267,"A2","Taphrinales",0,0
9,267,"A2","Tremellales",0,0
9,267,"A2","Trichosporonales",0,0
9,267,"A2","Ustilaginales",0,0
9,267,"A3","Acari",0,0
9,267,"A3","Ascaridida",0,0
9,267,"A3","Capnodiales",2,0.000115400150020195
9,267,"A3","Chromulinales",0,0
9,267,"A3","Coccidia",7,0.000403900525070683
9,267,"A3","Coleoptera",2,0.000115400150020195
9,267,"A3","Collembola",0,0
9,267,"A3","Conthreep",18,0.00103860135018176
9,267,"A3","Diptera",14165,0.817321562518031
